minAcc, maxAcc, minKappa, maxKappa
-0.152188, -0.152018, -0.00142941, -0.00134925
-0.15257, -0.152417, -0.00162264, -0.00154199
-0.153072, 0.251948, -0.00257966, -0.000457327
-0.153075, 0.251946, -0.00256908, -0.000173575
-0.153076, 0.251944, -0.00260187, 0.000133973
-0.152967, 0.251947, -0.00260672, 0.000414225
-0.152573, 0.251946, -0.00256908, 0.000630137
0.0953514, 0.251941, -0.00252555, 0.000736489
0.0953608, 0.251944, -0.00222851, 0.000842764
0.0953705, 0.251925, -0.00193282, 0.00094898
0.0953705, 0.251717, -0.0016655, 0.0010455
0.0953805, 0.251324, -0.0013733, 0.00115161
0.0953422, 0.250856, -0.00108317, 0.00125767
0.0953514, 0.250391, -0.00079513, 0.00136364
0.0953705, 0.249959, -0.000483215, 0.00147911
0.0953422, 0.249658, -0.000173575, 0.00159437
0.0953608, 0.249558, 0.000261549, 0.00175714
-0.138346, 0.249569, 0.000541124, 0.00181351
-0.138637, 0.0965565, 0.000668821, 0.00179984
-0.138786, 0.0965561, 0.000775142, 0.00178616
-0.1388, 0.0965554, 0.000891051, 0.00180485
-0.13872, 0.0965565, 0.00100689, 0.00179984
-0.138734, 0.0965561, 0.00111303, 0.00178616
-0.138734, 0.0965561, 0.00120947, 0.00178616
-0.138573, 0.0965552, 0.00131548, 0.00179532
-0.13847, 0.0965554, 0.00142139, 0.00180485
