s, d, v, x, y,t
3792.87,10.8646,49.3696,1546.51,2953.99,520.181
3791.99,10.8039,49.3315,1545.63,2953.91,520.233
3790.67,10.716,49.2122,1544.32,2953.78,520.285
3789.79,10.6611,49.3006,1543.44,2953.7,520.333
3788.47,10.5824,49.2884,1542.12,2953.58,520.381
3787.59,10.5333,49.2856,1541.25,2953.51,520.433
3786.27,10.4646,49.2519,1539.93,2953.4,520.485
3784.95,10.4009,49.3522,1538.61,2953.29,520.537
3784.93,10.3621,49.3359,1537.73,2953.23,520.593
3786.25,10.3073,49.3281,1536.41,2953.14,520.641
3787.13,10.2715,49.3281,1535.53,2953.07,520.693
3788.46,10.2248,49.318,1534.21,2952.99,520.745
3789.78,10.1792,49.2976,1532.89,2952.9,520.797
3790.66,10.1492,49.3061,1532.01,2952.85,520.845
3791.98,10.1087,49.3113,1530.69,2952.77,520.897
3792.86,10.0838,49.2848,1529.81,2952.72,520.949
3794.19,10.0492,49.4014,1528.48,2952.64,521.001
3795.07,10.0293,49.382,1527.6,2952.59,521.053
3796.4,10.0027,49.3765,1526.28,2952.53,521.101
3797.28,9.98696,49.3848,1525.4,2952.49,521.153
3798.6,9.96625,49.3797,1524.08,2952.43,521.202
3799.49,9.95439,49.3749,1523.19,2952.39,521.253
3800.81,9.93981,49.3703,1521.87,2952.34,521.301
3801.69,9.93214,49.3659,1520.99,2952.3,521.349
3803.02,9.92146,49.3659,1519.66,2952.25,521.405
3803.9,9.91378,49.3513,1518.78,2952.22,521.453
3805.23,9.9031,49.3659,1517.45,2952.17,521.501
3806.11,9.8964,49.3472,1516.57,2952.13,521.549
3807.44,9.88771,49.471,1515.25,2952.09,521.601
3808.32,9.88296,49.4671,1514.36,2952.05,521.653
3809.65,9.87743,49.4662,1513.04,2952.01,521.701
3810.53,9.87366,49.4671,1512.16,2951.98,521.753
3811.86,9.86911,49.449,1510.83,2951.94,521.805
3812.74,9.86729,49.3543,1509.95,2951.91,521.857
3814.06,9.86469,49.449,1508.62,2951.87,521.909
3815.39,9.8621,49.4626,1507.3,2951.82,521.961
3816.27,9.8615,49.4593,1506.41,2951.8,522.013
3817.6,9.86186,49.4593,1505.09,2951.76,522.065
3818.93,9.86415,49.4562,1503.76,2951.72,522.117
3819.81,9.86651,49.4562,1502.88,2951.7,522.169
3821.14,9.87196,49.4398,1501.56,2951.66,522.221
3822.02,9.87627,49.4534,1500.67,2951.64,522.269
3823.35,9.88469,49.4508,1499.35,2951.61,522.321
3824.23,9.89095,49.4372,1498.46,2951.59,522.373
3825.56,9.90034,49.4508,1497.13,2951.56,522.425
3826.88,9.90974,49.4508,1495.81,2951.53,522.477
3827.77,9.91795,49.4348,1494.92,2951.51,522.529
3829.09,9.93052,49.4479,1493.6,2951.49,522.581
3829.98,9.93873,49.4485,1492.71,2951.47,522.633
3831.3,9.95105,49.4485,1491.39,2951.44,522.685
3850.99,10.1328,49.4485,1490.06,2951.41,522.737
3850.11,10.1247,49.4485,1489.18,2951.39,522.789
3848.78,10.1158,49.4459,1487.85,2951.37,522.841
3847.9,10.1097,49.4464,1486.97,2951.36,522.893
3846.57,10.1007,49.4464,1485.64,2951.33,522.941
3845.69,10.0946,49.4464,1484.76,2951.32,522.993
3844.36,10.0856,49.4464,1483.43,2951.29,523.041
3843.48,10.0795,49.4464,1482.55,2951.28,523.093
3842.15,10.0725,49.4445,1481.22,2951.25,523.141
3842.54,10.0686,49.4445,1480.34,2951.24,523.193
3843.87,10.0626,49.4445,1479.01,2951.22,523.245
3844.75,10.0587,49.4441,1478.13,2951.2,523.297
3846.08,10.0527,49.4441,1476.8,2951.18,523.345
3847.4,10.0467,49.4304,1475.48,2951.16,523.401
3848.29,10.0425,49.4445,1474.59,2951.15,523.453
3849.61,10.0365,49.4445,1473.27,2951.13,523.505
3850.94,10.0305,49.4445,1471.94,2951.11,523.565
3851.82,10.0265,49.4445,1471.06,2951.09,523.613
3853.15,10.0205,49.4441,1469.73,2951.07,523.661
3854.03,10.0164,49.4308,1468.85,2951.06,523.713
3855.36,10.0104,49.4445,1467.52,2951.04,523.761
3856.24,10.0064,49.4445,1466.64,2951.02,523.813
3857.57,10.0004,49.4445,1465.31,2951,523.865
3858.9,9.9944,49.4445,1463.98,2950.98,523.917
3859.78,9.99047,49.4441,1463.1,2950.97,523.973
3861.11,9.98446,49.4441,1461.78,2950.95,524.021
3861.99,9.98029,49.4445,1460.89,2950.93,524.073
3863.32,9.97428,49.4445,1459.57,2950.91,524.125
3864.64,9.96827,49.4445,1458.24,2950.89,524.181
3865.53,9.96434,49.4445,1457.36,2950.88,524.233
3866.85,9.95833,49.4308,1456.03,2950.85,524.281
3867.74,9.95441,49.4441,1455.14,2950.84,524.337
3869.06,9.9484,49.4441,1453.82,2950.82,524.389
3870.39,9.94531,49.4425,1452.49,2950.8,524.441
3871.72,9.94321,49.4415,1451.17,2950.78,524.501
3872.6,9.94319,49.4415,1450.28,2950.77,524.549
3873.93,9.94621,49.4403,1448.96,2950.76,524.601
3874.81,9.94815,49.4403,1448.07,2950.75,524.653
3876.14,9.95434,49.4392,1446.75,2950.74,524.705
3877.46,9.96127,49.4386,1445.42,2950.74,524.761
3878.35,9.96711,49.4388,1444.54,2950.73,524.809
3879.67,9.97721,49.4246,1443.21,2950.73,524.861
3880.55,9.98524,49.4383,1442.33,2950.73,524.909
3881.88,9.99705,49.4383,1441,2950.72,524.961
3882.77,10.0051,49.4383,1440.12,2950.72,525.017
3903.85,10.2785,49.4383,1438.79,2950.72,525.069
3902.52,10.2564,49.4382,1437.46,2950.72,525.121
3901.64,10.243,49.4245,1436.58,2950.72,525.169
3900.31,10.2259,49.4383,1435.26,2950.72,525.221
3899.43,10.2144,49.4383,1434.37,2950.72,525.273
3898.1,10.1975,49.4383,1433.05,2950.72,525.325
3896.78,10.1803,49.4383,1431.72,2950.73,525.381
3895.89,10.1689,49.4383,1430.84,2950.73,525.433
3894.57,10.1517,49.4383,1429.51,2950.73,525.485
3894.97,10.1348,49.4383,1428.18,2950.74,525.537
3895.85,10.1234,49.4383,1427.3,2950.74,525.589
3897.18,10.1091,49.4386,1425.97,2950.74,525.641
3898.06,10.0999,49.4386,1425.09,2950.75,525.693
3899.39,10.0856,49.4386,1423.76,2950.75,525.745
3900.71,10.0717,49.4386,1422.44,2950.76,525.797
3901.6,10.0622,49.4386,1421.55,2950.76,525.849
3902.92,10.0482,49.425,1420.23,2950.77,525.901
3903.81,10.0387,49.4386,1419.34,2950.77,525.949
3905.13,10.0247,49.4386,1418.02,2950.78,526.001
3906.02,10.0152,49.425,1417.13,2950.78,526.053
3907.34,10.0012,49.4386,1415.81,2950.79,526.105
3908.67,9.99016,49.4394,1414.48,2950.8,526.157
3909.55,9.98262,49.4256,1413.6,2950.8,526.209
3910.88,9.97156,49.4392,1412.27,2950.81,526.265
3912.2,9.96147,49.4401,1410.94,2950.82,526.317
3913.09,9.95614,49.4403,1410.06,2950.83,526.365
3914.41,9.95093,49.4412,1408.73,2950.85,526.421
3915.3,9.94755,49.4412,1407.85,2950.86,526.473
3916.62,9.9465,49.4445,1406.53,2950.88,526.525
3917.95,9.94544,49.4445,1405.2,2950.89,526.577
3918.84,9.94596,49.4445,1404.32,2950.91,526.625
3920.16,9.94979,49.4459,1402.99,2950.93,526.677
3921.05,9.95251,49.4464,1402.11,2950.95,526.733
3922.37,9.95951,49.4348,1400.78,2950.97,526.785
3923.7,9.96921,49.4502,1399.45,2951.01,526.837
3924.58,9.97584,49.4508,1398.57,2951.03,526.889
3925.91,9.98896,49.4534,1397.24,2951.06,526.941
3926.79,9.99753,49.4534,1396.36,2951.08,526.993
3946.85,10.2634,49.4562,1395.04,2951.12,527.045
3945.53,10.245,49.3373,1393.71,2951.15,527.101
3944.65,10.234,49.3501,1392.83,2951.18,527.153
3943.32,10.2204,49.4626,1391.5,2951.22,527.205
3942.44,10.2116,49.3535,1390.62,2951.25,527.253
3941.11,10.201,49.357,1389.29,2951.29,527.301
3940.23,10.1941,49.4662,1388.41,2951.32,527.353
3938.9,10.1836,49.3434,1387.09,2951.37,527.405
3937.67,10.1762,49.3618,1385.76,2951.42,527.461
3938.55,10.1712,49.3472,1384.88,2951.45,527.513
3939.88,10.1668,49.3659,1383.55,2951.5,527.565
3941.2,10.1623,49.3523,1382.23,2951.55,527.621
3942.09,10.1593,49.3649,1381.35,2951.59,527.677
3943.41,10.1549,49.3659,1380.02,2951.64,527.725
3944.74,10.1504,49.4751,1378.69,2951.69,527.781
3945.62,10.1474,49.3649,1377.81,2951.72,527.833
3946.95,10.143,49.3523,1376.49,2951.77,527.885
3948.27,10.1385,49.4751,1375.16,2951.82,527.941
3949.16,10.1355,49.3513,1374.28,2951.86,527.993
3950.48,10.1301,49.47,1372.95,2951.91,528.045
3951.81,10.1218,49.4671,1371.63,2951.95,528.101
3952.69,10.1145,49.4662,1370.74,2951.98,528.153
3954.02,10.1043,49.4671,1369.42,2952.03,528.205
3955.34,10.0937,49.4662,1368.09,2952.07,528.261
3956.23,10.0858,49.3398,1367.21,2952.1,528.317
3957.55,10.0723,49.4626,1365.88,2952.14,528.369
3958.88,10.0588,49.449,1364.56,2952.19,528.421
3959.76,10.0499,49.3543,1363.68,2952.22,528.473
3961.09,10.0364,49.4635,1362.35,2952.26,528.521
3961.97,10.0263,49.3501,1361.47,2952.28,528.573
3963.3,10.0099,49.4593,1360.14,2952.32,528.625
3964.63,9.99345,49.4593,1358.82,2952.36,528.685
3965.95,9.97482,49.4562,1357.49,2952.4,528.741
3966.84,9.96102,49.4541,1356.61,2952.42,528.793
3968.16,9.93849,49.4534,1355.28,2952.45,528.845
3969.49,9.91596,49.4534,1353.95,2952.49,528.901
3970.37,9.90094,49.4534,1353.07,2952.51,528.953
3971.7,9.87841,49.4534,1351.74,2952.54,529.013
3973.03,9.85588,49.4534,1350.42,2952.58,529.065
3973.91,9.84212,49.3342,1349.54,2952.6,529.113
3975.24,9.82451,49.4593,1348.21,2952.64,529.165
3976.56,9.81104,49.4626,1346.88,2952.68,529.221
3977.44,9.80411,49.4662,1346,2952.71,529.273
3978.77,9.79581,49.3618,1344.68,2952.76,529.321
3979.65,9.79279,49.3523,1343.8,2952.79,529.373
3980.98,9.79132,49.484,1342.47,2952.84,529.421
3981.86,9.79346,49.3797,1341.59,2952.88,529.477
3983.18,9.80106,49.3901,1340.27,2952.95,529.529
3984.51,9.8126,49.3901,1338.94,2953.01,529.581
3985.39,9.82283,49.3957,1338.06,2953.06,529.633
3986.72,9.84047,49.409,1336.74,2953.13,529.685
3988.04,9.86303,49.2911,1335.42,2953.21,529.737
3988.92,9.88013,49.2976,1334.54,2953.26,529.785
4008.56,10.7103,49.3269,1333.22,2953.35,529.841
4007.68,10.6563,49.3342,1332.34,2953.41,529.893
4006.36,10.5804,49.3439,1331.02,2953.51,529.945
4005.04,10.5125,49.143,1329.71,2953.61,530.001
4004.17,10.4708,48.8116,1328.84,2953.68,530.053
4002.86,10.414,48.7372,1327.53,2953.79,530.105
4001.99,10.3792,48.5157,1326.67,2953.87,530.157
4000.7,10.3302,48.3082,1325.38,2953.99,530.209
4000.29,10.2846,48.1009,1324.1,2954.11,530.265
4001.57,10.2442,47.7718,1322.82,2954.23,530.317
4002.42,10.2195,47.5517,1321.97,2954.32,530.365
4003.69,10.1867,47.4543,1320.71,2954.45,530.421
4004.53,10.1669,47.1399,1319.87,2954.54,530.473
4005.79,10.1418,46.9239,1318.62,2954.67,530.525
4007.04,10.1202,46.7159,1317.38,2954.81,530.577
4007.87,10.107,46.4853,1316.55,2954.91,530.629
4009.11,10.0891,46.2839,1315.32,2955.05,530.681
4009.94,10.0798,46.0663,1314.5,2955.15,530.733
4011.17,10.0661,45.8494,1313.28,2955.29,530.781
4011.99,10.0588,45.6292,1312.47,2955.39,530.829
4013.21,10.0518,45.4154,1311.26,2955.54,530.881
4014.01,10.0475,45.1953,1310.45,2955.64,530.933
4015.22,10.042,44.9819,1309.26,2955.79,530.985
4016.02,10.0408,44.779,1308.46,2955.89,531.037
4017.22,10.0398,44.4269,1307.28,2956.04,531.093
4018.41,10.0396,44.2238,1306.1,2956.2,531.145
4019.59,10.0414,44.1162,1304.92,2956.35,531.201
4020.38,10.0444,43.7914,1304.15,2956.45,531.253
4021.55,10.0495,43.5614,1302.98,2956.61,531.305
4022.71,10.0543,43.3304,1301.83,2956.77,531.361
4023.49,10.0567,43.1003,1301.06,2956.87,531.413
4024.64,10.0602,42.8694,1299.92,2957.02,531.465
4025.78,10.0615,42.6351,1298.78,2957.17,531.517
4026.55,10.0618,42.5168,1298.03,2957.27,531.569
4027.68,10.0582,42.269,1296.9,2957.41,531.621
4028.43,10.0544,42.0387,1296.16,2957.5,531.673
4029.56,10.0497,41.8117,1295.04,2957.64,531.721
4030.3,10.0447,41.5782,1294.3,2957.73,531.773
4031.41,10.0386,41.3782,1293.2,2957.87,531.821
4032.15,10.0346,41.131,1292.47,2957.96,531.873
4033.25,10.027,40.8874,1291.38,2958.1,531.921
4033.98,10.0203,40.7692,1290.65,2958.18,531.973
4035.07,10.008,40.9964,1289.57,2958.31,532.021
4035.81,9.99906,41.2134,1288.84,2958.4,532.073
4036.91,9.98228,41.4314,1287.74,2958.52,532.125
4038.03,9.96475,41.6484,1286.63,2958.65,532.177
4038.77,9.95272,41.757,1285.89,2958.73,532.229
4039.9,9.93375,42.0962,1284.77,2958.86,532.281
4040.65,9.91837,42.3013,1284.02,2958.94,532.333
4059.25,9.38283,42.0723,1282.9,2959.06,532.385
4058.13,9.42587,41.733,1281.78,2959.19,532.437
4057.38,9.4534,41.6379,1281.04,2959.27,532.489
4056.27,9.49197,41.3955,1279.93,2959.38,532.541
4055.53,9.51593,41.1533,1279.2,2959.46,532.593
4054.43,9.54942,40.9112,1278.1,2959.57,532.641
4053.34,9.57934,40.6696,1277.01,2959.68,532.697
4052.61,9.60025,40.4655,1276.29,2959.75,532.749
4051.53,9.62808,40.2242,1275.22,2959.85,532.801
4050.82,9.64761,40.02,1274.5,2959.92,532.853
4050.72,9.67313,39.7655,1273.44,2960.02,532.901
4051.43,9.6912,39.5583,1272.73,2960.09,532.953
4052.49,9.71458,39.4291,1271.68,2960.19,533.005
4053.54,9.73959,39.2081,1270.63,2960.29,533.057
4054.24,9.75549,38.9805,1269.94,2960.35,533.113
4055.28,9.78013,38.7629,1268.9,2960.45,533.161
4055.96,9.79774,38.4198,1268.22,2960.52,533.217
4056.99,9.82023,38.3043,1267.19,2960.61,533.265
4058.01,9.84323,38.0731,1266.18,2960.71,533.321
4058.69,9.85664,37.7234,1265.5,2960.77,533.373
4059.7,9.87853,37.6245,1264.5,2960.86,533.425
4060.7,9.89767,37.2858,1263.5,2960.95,533.481
4061.36,9.91095,37.0571,1262.84,2961.01,533.533
4062.36,9.92819,36.8297,1261.85,2961.1,533.585
4063.01,9.93985,36.5985,1261.2,2961.16,533.633
4063.99,9.95672,36.3826,1260.22,2961.24,533.685
4064.97,9.97523,36.1634,1259.25,2961.33,533.741
4065.61,9.98773,35.9458,1258.61,2961.39,533.797
4066.57,10.0061,35.7049,1257.65,2961.47,533.853
4067.52,10.0229,35.5961,1256.7,2961.56,533.905
4068.47,10.0402,35.1473,1255.76,2961.64,533.961
4069.41,10.0579,34.9297,1254.82,2961.73,534.017
4070.03,10.0689,34.9297,1254.2,2961.78,534.069
4070.96,10.0856,34.4712,1253.28,2961.86,534.125
4071.88,10.0995,34.2418,1252.36,2961.94,534.177
4072.49,10.1085,34.0106,1251.75,2961.99,534.225
4073.4,10.1215,33.7817,1250.85,2962.07,534.277
4074,10.13,33.7953,1250.25,2962.12,534.333
4074.9,10.1427,33.3347,1249.35,2962.2,534.381
4075.49,10.1498,33.2282,1248.76,2962.25,534.433
4076.38,10.1612,32.9969,1247.88,2962.32,534.485
4076.97,10.1689,32.7701,1247.29,2962.37,534.537
4077.84,10.177,32.5413,1246.42,2962.44,534.589
4078.71,10.183,32.1926,1245.55,2962.51,534.641
4079.29,10.1844,32.1844,1244.98,2962.55,534.693
4080.14,10.185,31.9587,1244.12,2962.61,534.745
4080.71,10.1838,31.7197,1243.56,2962.65,534.797
4081.56,10.1803,31.5017,1242.71,2962.7,534.849
4082.39,10.1761,31.2629,1241.88,2962.76,534.901
4082.96,10.1722,31.4928,1241.32,2962.8,534.953
4083.81,10.1633,31.7041,1240.47,2962.85,535.001
4084.38,10.1551,31.9295,1239.9,2962.88,535.053
4085.24,10.1425,32.1492,1239.04,2962.93,535.105
4086.11,10.1261,32.4827,1238.17,2962.97,535.161
4086.69,10.1132,32.5864,1237.59,2963,535.213
4087.57,10.0931,32.9273,1236.71,2963.04,535.265
4088.45,10.0697,33.1269,1235.83,2963.08,535.321
4089.04,10.0532,32.9041,1235.24,2963.11,535.373
4089.91,10.0294,32.6858,1234.37,2963.14,535.425
4108.67,9.35751,31.8893,1233.51,2963.17,535.477
4108.1,9.36784,31.6511,1232.95,2963.18,535.533
4107.26,9.37247,31.5388,1232.1,2963.18,535.581
4106.7,9.36962,31.3213,1231.54,2963.18,535.629
4105.86,9.3552,31.2186,1230.7,2963.17,535.681
4105.31,9.34038,30.883,1230.15,2963.15,535.733
4104.48,9.31497,30.7772,1229.33,2963.12,535.785
4103.66,9.28345,30.5714,1228.51,2963.09,535.837
4103.12,9.25764,30.455,1227.96,2963.07,535.885
4102.31,9.21415,30.1455,1227.15,2963.02,535.941
4101.77,9.1815,30.0432,1226.62,2962.99,535.993
4100.98,9.12702,29.8264,1225.82,2962.93,536.041
4100.45,9.08826,29.6166,1225.29,2962.9,536.093
4099.66,9.02767,29.5025,1224.5,2962.84,536.145
4099.88,8.96415,29.3074,1223.72,2962.77,536.201
4100.39,8.9205,28.9672,1223.2,2962.73,536.253
4101.17,8.85185,28.7455,1222.43,2962.66,536.305
4101.93,8.78026,28.6493,1221.66,2962.59,536.361
4102.44,8.7327,28.4157,1221.15,2962.54,536.413
4103.19,8.66111,28.1982,1220.4,2962.47,536.465
4103.94,8.58951,27.9807,1219.65,2962.39,536.521
4104.44,8.5417,27.7523,1219.16,2962.35,536.573
4105.17,8.47009,27.5349,1218.42,2962.27,536.621
4105.66,8.42252,27.3149,1217.93,2962.23,536.669
4106.39,8.35091,27.0839,1217.21,2962.15,536.721
4106.86,8.30308,26.8665,1216.73,2962.11,536.773
4107.58,8.23464,26.6384,1216.02,2962.04,536.825
4108.28,8.16888,26.397,1215.31,2961.97,536.881
4108.76,8.1252,26.6145,1214.84,2961.93,536.933
4109.47,8.05969,26.8456,1214.12,2961.86,536.985
4110.19,7.99394,27.0768,1213.4,2961.8,537.037
4110.68,7.95027,27.2943,1212.91,2961.75,537.085
4111.17,7.90661,27.5119,1212.42,2961.71,537.137
4111.91,7.84111,27.7431,1211.68,2961.64,537.189
4112.65,7.77537,27.9607,1210.94,2961.57,537.241
4113.16,7.73171,28.1783,1210.44,2961.53,537.293
4113.91,7.66622,28.4095,1209.68,2961.47,537.345
4114.68,7.60049,28.6272,1208.92,2961.4,537.397
4115.19,7.55684,28.8584,1208.4,2961.36,537.449
4115.97,7.49136,29.0761,1207.63,2961.29,537.501
4116.48,7.44967,29.2848,1207.11,2961.25,537.557
4117.27,7.38713,29.5025,1206.32,2961.18,537.609
4118.07,7.32752,29.7255,1205.53,2961.12,537.661
4118.6,7.28778,29.9433,1204.99,2961.08,537.713
4119.4,7.23135,30.165,1204.19,2961.03,537.765
4120.22,7.17566,30.3773,1203.38,2960.97,537.821
4120.76,7.14009,30.6071,1202.83,2960.93,537.869
4121.59,7.08953,30.8182,1202.01,2960.88,537.921
4122.14,7.05591,31.0363,1201.45,2960.85,537.973
4122.98,7.00829,31.3722,1200.62,2960.8,538.025
4123.82,6.96384,31.5828,1199.77,2960.76,538.077
4124.39,6.93414,31.8009,1199.21,2960.73,538.133
4125.24,6.89068,31.9181,1198.35,2960.68,538.185
4125.82,6.86293,32.2454,1197.78,2960.66,538.237
4126.68,6.82436,32.3495,1196.91,2960.62,538.285
4127.56,6.78677,32.5778,1196.04,2960.58,538.341
4128.15,6.76318,32.7949,1195.45,2960.55,538.397
4129.03,6.72779,33.0268,1194.56,2960.52,538.449
4129.92,6.69314,33.3501,1193.67,2960.48,538.501
4130.52,6.67151,33.4592,1193.07,2960.46,538.549
4131.43,6.64004,33.7965,1192.17,2960.43,538.601
4132.03,6.62037,33.9057,1191.56,2960.41,538.657
4132.95,6.59403,34.2298,1190.64,2960.38,538.709
4133.87,6.56746,34.4618,1189.72,2960.36,538.761
4134.49,6.54974,34.6938,1189.1,2960.34,538.813
4135.43,6.52342,34.9121,1188.17,2960.31,538.861
4136.06,6.50571,35.1442,1187.54,2960.29,538.913
4137,6.47915,35.3625,1186.59,2960.26,538.965
4137.95,6.45283,35.5809,1185.64,2960.24,539.025
4138.91,6.42628,35.8129,1184.68,2960.21,539.081
4139.56,6.40882,36.0305,1184.04,2960.19,539.133
4140.53,6.38227,36.2496,1183.06,2960.17,539.185
4141.51,6.35573,36.7,1182.08,2960.14,539.237
4142.17,6.33828,36.6992,1181.43,2960.12,539.289
4143.16,6.31175,36.9184,1180.44,2960.09,539.341
4143.82,6.29406,37.1504,1179.77,2960.08,539.389
4144.82,6.26777,37.3687,1178.77,2960.05,539.441
4145.49,6.25009,37.6008,1178.1,2960.03,539.497
4146.51,6.22356,37.8192,1177.09,2960,539.549
4147.53,6.19729,38.0375,1176.07,2959.98,539.601
4148.21,6.17961,38.2559,1175.38,2959.96,539.649
4149.24,6.1531,38.4879,1174.35,2959.93,539.701
4149.94,6.13567,38.7063,1173.66,2959.91,539.753
4150.98,6.10916,38.9383,1172.62,2959.89,539.801
4151.68,6.09149,39.1567,1171.92,2959.87,539.849
4152.73,6.0623,39.378,1170.86,2959.84,539.901
4153.44,6.04269,39.61,1170.15,2959.82,539.953
4165.71,5.71723,39.842,1169.09,2959.79,540.005
4164.64,5.74445,40.0604,1168.02,2959.76,540.061
4163.92,5.76271,40.2788,1167.3,2959.74,540.113
4162.84,5.79056,40.4971,1166.22,2959.71,540.161
4162.11,5.80732,40.7323,1165.49,2959.69,540.213
4161.02,5.83272,40.9507,1164.4,2959.65,540.261
4160.29,5.84995,41.169,1163.66,2959.63,540.317
4160.73,5.8738,41.4044,1162.56,2959.6,540.369
4161.84,5.8973,41.5136,1161.45,2959.56,540.425
4162.96,5.92093,41.7464,1160.33,2959.53,540.477
4163.71,5.93711,41.9639,1159.58,2959.5,540.529
4164.84,5.96163,42.1822,1158.45,2959.47,540.581
4165.6,5.97599,42.527,1157.69,2959.44,540.629
4166.74,5.99792,42.6371,1156.55,2959.4,540.681
4167.51,6.011,42.9811,1155.78,2959.37,540.733
4168.66,6.03065,43.0902,1154.63,2959.33,540.781
4169.44,6.04191,43.3126,1153.85,2959.3,540.833
4170.6,6.05517,43.6638,1152.69,2959.25,540.885
4171.78,6.06871,43.882,1151.52,2959.2,540.941
4172.56,6.07584,44.1051,1150.73,2959.17,540.993
4173.75,6.08417,44.3421,1149.54,2959.11,541.045
4174.54,6.0884,44.4648,1148.75,2959.07,541.097
4175.74,6.09121,44.694,1147.56,2959.01,541.153
4176.94,6.09143,44.918,1146.36,2958.95,541.205
4178.15,6.08817,45.1558,1145.15,2958.88,541.257
4178.96,6.08433,45.3666,1144.34,2958.83,541.313
4180.19,6.07562,45.6048,1143.12,2958.76,541.365
4181.41,6.06302,45.7295,1141.89,2958.68,541.421
4182.24,6.05198,45.9684,1141.07,2958.63,541.473
4183.48,6.03017,46.2017,1139.83,2958.54,541.525
4184.72,6.00361,46.4495,1138.59,2958.45,541.581
4185.56,5.98321,46.7847,1137.76,2958.38,541.633
4186.82,5.94925,46.9159,1136.5,2958.28,541.681
4187.66,5.92507,47.1448,1135.66,2958.21,541.733
4188.93,5.88585,47.3694,1134.4,2958.1,541.781
4189.78,5.8582,47.6124,1133.55,2958.03,541.833
4202.26,5.42791,47.8396,1132.27,2957.92,541.881
4201.4,5.45594,48.0781,1131.41,2957.84,541.941
4200.11,5.49567,48.3082,1130.13,2957.72,541.993
4198.81,5.53372,48.5257,1128.83,2957.6,542.045
4197.5,5.57152,48.9844,1127.53,2957.48,542.097
4196.63,5.59531,48.8621,1126.65,2957.4,542.153
4197.63,5.63131,49.2122,1125.34,2957.27,542.205
4198.51,5.65414,49.3315,1124.46,2957.19,542.253
4199.84,5.6899,49.321,1123.14,2957.06,542.305
4201.16,5.7247,49.4538,1121.83,2956.93,542.361
4202.05,5.74631,49.3341,1120.95,2956.85,542.413
4203.37,5.77917,49.3451,1119.63,2956.72,542.465
4204.69,5.81105,49.4645,1118.31,2956.59,542.517
4205.58,5.83073,49.3558,1117.43,2956.5,542.569
4206.9,5.86043,49.345,1116.11,2956.37,542.621
4207.79,5.88035,49.3558,1115.23,2956.28,542.673
4209.11,5.91005,49.345,1113.91,2956.15,542.721
4209.99,5.92998,49.3558,1113.03,2956.06,542.773
4211.32,5.95967,49.3422,1111.71,2955.93,542.825
4212.2,5.9796,49.3558,1110.84,2955.84,542.877
4213.53,6.0093,49.3422,1109.52,2955.71,542.929
4214.85,6.03899,49.4536,1108.2,2955.58,542.981
4215.74,6.05892,49.3422,1107.32,2955.49,543.033
4217.06,6.08862,49.3422,1106,2955.36,543.085
4218.39,6.11856,49.3422,1104.68,2955.22,543.141
4219.71,6.14827,49.4645,1103.36,2955.09,543.201
4220.6,6.16794,49.4536,1102.48,2955.01,543.257
4221.92,6.1968,49.3558,1101.16,2954.87,543.309
4223.24,6.22347,49.4867,1099.85,2954.74,543.361
4224.13,6.23818,49.376,1098.97,2954.64,543.413
4225.45,6.25564,49.4027,1097.65,2954.5,543.461
4226.33,6.2632,49.4149,1096.78,2954.4,543.513
4227.66,6.27266,49.3189,1095.46,2954.25,543.561
4228.54,6.27624,49.3317,1094.59,2954.14,543.609
4229.86,6.27637,49.2529,1093.27,2953.98,543.661
4230.74,6.27399,49.3714,1092.4,2953.87,543.713
4232.07,6.262,49.295,1091.09,2953.7,543.765
4233.39,6.24409,49.3528,1089.78,2953.52,543.821
4234.27,6.22728,49.2463,1088.9,2953.4,543.873
4235.59,6.19726,49.3071,1087.6,2953.21,543.925
4236.91,6.15933,49.0938,1086.3,2953.01,543.981
4237.76,6.12301,47.7738,1085.45,2952.87,544.033
4239.05,6.04023,48.1247,1084.18,2952.63,544.085
4239.91,5.96672,48.3923,1083.34,2952.45,544.137
4241.2,5.8333,48.4836,1082.07,2952.16,544.189
4242.49,5.67383,48.6119,1080.81,2951.84,544.241
